2021-05-25,10:00,-0.004
2021-05-25,10:30,0.014
2021-05-25,11:00,0.031
2021-05-25,11:30,0.025
2021-05-25,12:00,0.025
2021-05-25,14:00,0.028
2021-05-25,14:30,0.028
2021-05-25,15:00,0.029
2021-05-26,10:01,0.017
2021-05-26,10:30,0.01
2021-05-26,11:00,0.006
2021-05-26,11:30,0.002
2021-05-26,12:00,0.002
2021-05-26,12:30,0.002
2021-05-26,13:00,0.002
2021-05-26,13:30,-0.001
2021-05-26,14:00,0.004
2021-05-26,14:30,0.002
2021-05-26,15:00,0.002
